Número,Mov,Facção,Transporte,Nome Transp,Unitário,Desc Período OP,Ord Setor,Ficha,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local
077604,0,834,,,0,09 - SEM 39 - 2026,2,22/03,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0437F,POLO CURTO / 53GM-1H,50,S - GOLA RETILINEA,N,H9A,H9A - HERING ALTO VERÃO 2027,1H,1H,10,16,70,0,0,0,0,04/08/2026,8/13/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507380727,4507380727,061814,05729,11/10/2026,2641,10 - SEM 41 - 2026,(47) 3332-5004,0,,,0103,GRUPO SOMA,24/08/2026,26,-33,42,70,,,0,0,100,0,0,2639,H02,T53 - HERING KIDS A,05,CAIXA - LR,N,N,SSNN,"33,1128",,B13,0,0,T13,POLO CURTO (TOP),,"21608H.DST R$1,55 COM PROTEÇÃO","26,35",11/10/2026,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,04/08/2026,9/27/2026,,1,,,2639,0,,0,00.577.158/0001-29,
077604,0,834,,,0,09 - SEM 39 - 2026,2,22/03,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0437F,POLO CURTO / 53GM-1H,50,S - GOLA RETILINEA,N,H9A,H9A - HERING ALTO VERÃO 2027,1H,1H,12,17,63,0,0,0,0,04/08/2026,8/13/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507380727,4507380727,061814,05729,11/10/2026,2641,10 - SEM 41 - 2026,(47) 3332-5004,0,,,0103,GRUPO SOMA,8/24/2026,26,-33,42,63,,,0,0,100,0,0,2639,H02,T53 - HERING KIDS A,05,CAIXA - LR,N,N,SSNN,"33,1128",,B13,0,0,T13,POLO CURTO (TOP),,"21608H.DST R$1,55 COM PROTEÇÃO","26,35",11/10/2026,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,04/08/2026,9/27/2026,,1,,,2639,0,,0,00.577.158/0001-29,
077604,0,834,,,0,09 - SEM 39 - 2026,2,22/03,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0437F,POLO CURTO / 53GM-1H,50,S - GOLA RETILINEA,N,H9A,H9A - HERING ALTO VERÃO 2027,1H,1H,14,18,58,0,0,0,0,04/08/2026,8/13/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507380727,4507380727,061814,05729,11/10/2026,2641,10 - SEM 41 - 2026,(47) 3332-5004,0,,,0103,GRUPO SOMA,8/24/2026,26,-33,42,58,,,0,0,100,0,0,2639,H02,T53 - HERING KIDS A,05,CAIXA - LR,N,N,SSNN,"33,1128",,B13,0,0,T13,POLO CURTO (TOP),,"21608H.DST R$1,55 COM PROTEÇÃO","26,35",11/10/2026,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,04/08/2026,9/27/2026,,1,,,2639,0,,0,00.577.158/0001-29,
077604,0,834,,,0,09 - SEM 39 - 2026,2,22/03,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0437F,POLO CURTO / 53GM-1H,50,S - GOLA RETILINEA,N,H9A,H9A - HERING ALTO VERÃO 2027,1H,1H,16,19,41,0,0,0,0,04/08/2026,8/13/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507380727,4507380727,061814,05729,11/10/2026,2641,10 - SEM 41 - 2026,(47) 3332-5004,0,,,0103,GRUPO SOMA,24/08/2026,26,-33,42,41,,,0,0,100,0,0,2639,H02,T53 - HERING KIDS A,05,CAIXA - LR,N,N,SSNN,"33,1128",,B13,0,0,T13,POLO CURTO (TOP),,"21608H.DST R$1,55 COM PROTEÇÃO","26,35",11/10/2026,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,04/08/2026,9/27/2026,,1,,,2639,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,50,S - GOLA RETILINEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,10,16,401,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,401,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,50,S - GOLA RETILINEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,12,17,1202,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,1202,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,50,S - GOLA RETILINEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,14,18,1202,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,1202,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,50,S - GOLA RETILINEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,16,19,801,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,801,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,L6,PUNHO RETILÍNEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,10,16,401,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,401,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,L6,PUNHO RETILÍNEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,12,17,1202,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,1202,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,L6,PUNHO RETILÍNEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,14,18,1202,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,1202,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077882,0,834,,,0,11 - SEM 46 - 2026,2,15/07,7 L C,0,OP PRODUÇÃO,0,T121,TOP POLO MC C/ PEITILHO SIMPLES SEM BOTÃO ROTATIVO,C,9 SEMANAS,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7832,TOP CURTO POLIESTER/ 2026-1-15452,L6,PUNHO RETILÍNEA,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000521,OFF WHITE,16,19,801,0,0,0,0,13/08/2026,8/24/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,PP SAMPL APROVADA,C&A MODAS S.A.,107372,107372,061702,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,21/09/2026,61,-22,33,801,,,0,0,100,0,0,2646,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B24,0,0,T22,TOP CURTO POLIÉSTER (TOP),0118007832 VR1 TCTNTdry TM183 RT 2 --SUBLIMAÇÃO EM ROLO,,37,15/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,13/08/2026,10/25/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077883,0,834,,,0,11 - SEM 45 - 2026,2,14/08,7 L C,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,36,WARNER C&A,CONFECCOES ONEDA LTDA,01.18.07.0688,TOP CURTO POLIESTER - 2026-2-10871,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,08A,VINHO,10,16,367,0,0,0,0,11/09/2026,9/22/2026,910,PCP/TINTURARIA/SUBLIMAÇÃO/CORTE/COSTURA/EXP,05,GRADE: 1X 3X 3X 2X,PPCP - TECELAGEM ANÁLISE OI,0,PC,AGUAR. APROV. LIC./ PP SAMPLE,C&A MODAS S.A.,107371,107371,061715,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,28/08/2026,54,7,4,367,,,0,0,0,0,0,2645,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B35,0,0,T22,TOP CURTO POLIÉSTER (TOP),PPSAMPLE ENVIADA 26/08,est. fre e cost - 3 cores cada,37,08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,11/09/2026,11/6/2026,,1,,,2645,0,,0,00.577.158/0001-29,
077883,0,834,,,0,11 - SEM 45 - 2026,2,14/08,7 L C,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,36,WARNER C&A,CONFECCOES ONEDA LTDA,01.18.07.0688,TOP CURTO POLIESTER - 2026-2-10871,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,08A,VINHO,12,17,1100,0,0,0,0,11/09/2026,9/22/2026,910,PCP/TINTURARIA/SUBLIMAÇÃO/CORTE/COSTURA/EXP,05,GRADE: 1X 3X 3X 2X,PPCP - TECELAGEM ANÁLISE OI,0,PC,AGUAR. APROV. LIC./ PP SAMPLE,C&A MODAS S.A.,107371,107371,061715,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,28/08/2026,54,7,4,1100,,,0,0,0,0,0,2645,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B35,0,0,T22,TOP CURTO POLIÉSTER (TOP),PPSAMPLE ENVIADA 26/08,est. fre e cost - 3 cores cada,37,08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,11/09/2026,11/6/2026,,1,,,2645,0,,0,00.577.158/0001-29,
077883,0,834,,,0,11 - SEM 45 - 2026,2,14/08,7 L C,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,36,WARNER C&A,CONFECCOES ONEDA LTDA,01.18.07.0688,TOP CURTO POLIESTER - 2026-2-10871,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,08A,VINHO,14,18,1100,0,0,0,0,11/09/2026,9/22/2026,910,PCP/TINTURARIA/SUBLIMAÇÃO/CORTE/COSTURA/EXP,05,GRADE: 1X 3X 3X 2X,PPCP - TECELAGEM ANÁLISE OI,0,PC,AGUAR. APROV. LIC./ PP SAMPLE,C&A MODAS S.A.,107371,107371,061715,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,28/08/2026,54,7,4,1100,,,0,0,0,0,0,2645,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B35,0,0,T22,TOP CURTO POLIÉSTER (TOP),PPSAMPLE ENVIADA 26/08,est. fre e cost - 3 cores cada,37,08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,11/09/2026,11/6/2026,,1,,,2645,0,,0,00.577.158/0001-29,
077883,0,834,,,0,11 - SEM 45 - 2026,2,14/08,7 L C,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib Corte/ EM TEST MODELAGEM,,00/01/1900,00/01/1900,36,WARNER C&A,CONFECCOES ONEDA LTDA,01.18.07.0688,TOP CURTO POLIESTER - 2026-2-10871,01,S-BLUSA / TOP,S,CEIN,CEIN - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO NEGOCIADO,08A,VINHO,16,19,733,0,0,0,0,11/09/2026,9/22/2026,910,PCP/TINTURARIA/SUBLIMAÇÃO/CORTE/COSTURA/EXP,05,GRADE: 1X 3X 3X 2X,PPCP - TECELAGEM ANÁLISE OI,0,PC,AGUAR. APROV. LIC./ PP SAMPLE,C&A MODAS S.A.,107371,107371,061715,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,28/08/2026,54,7,4,733,,,0,0,0,0,0,2645,86,T59C - TEEN,19,CABIDE-DORSAL,N,N,SSNN,0,,B35,0,0,T22,TOP CURTO POLIÉSTER (TOP),PPSAMPLE ENVIADA 26/08,est. fre e cost - 3 cores cada,37,08/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,11/09/2026,11/6/2026,,1,,,2645,0,,0,00.577.158/0001-29,
078035,0,834,,,0,11 - SEM 46 - 2026,2,28/08,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib corte,,00/01/1900,00/01/1900,87,DISNEY RENNER,CONFECCOES ONEDA LTDA,02.14.01.0326,TOP REGATA POLIESTER / LCO_SS27_CMC_0007,50,S - GOLA RETILINEA,N,RR6,RR6 - RENNER VERÃO 27,ON1059,AMPARO BLUE 100% PES,2,11,1726,0,0,0,0,26/08/2026,9/4/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,LIBERADO PARA PRODUÇÂO,LOJAS RENNER S.A.,6153036,6153036,061914,04707,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0104,RENNER,12/10/2026,89,-11,20,1726,,,0,0,0,0,0,2646,R8,LICENSE MENINO RENNER,17,CABIDE,N,N,SSNN,0,,B35,0,0,T23,TOP REGATA POLIÉSTER (TOP),,,23,13/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,26/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
078035,0,834,,,0,11 - SEM 46 - 2026,2,28/08,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TEC,TEC - TECELAGEM,,,Lib corte,,00/01/1900,00/01/1900,87,DISNEY RENNER,CONFECCOES ONEDA LTDA,02.14.01.0326,TOP REGATA POLIESTER / LCO_SS27_CMC_0007,50,S - GOLA RETILINEA,N,RR6,RR6 - RENNER VERÃO 27,ON1059,AMPARO BLUE 100% PES,3,12,1934,0,0,0,0,26/08/2026,9/4/2026,334,PPCP/TINTURARIA/CORTE/AGUARDANDO DISTRIBUIÇÃO,05,,PPCP - TECELAGEM ANÁLISE OI,0,PC,LIBERADO PARA PRODUÇÂO,LOJAS RENNER S.A.,6153036,6153036,061914,04707,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0104,RENNER,12/10/2026,89,-11,20,1934,,,0,0,0,0,0,2646,R8,LICENSE MENINO RENNER,17,CABIDE,N,N,SSNN,0,,B35,0,0,T23,TOP REGATA POLIÉSTER (TOP),,,23,13/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,7,26/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
