Número,Mov,Facção,Transporte,Unitário,Desc Período OP,Ficha,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local,Nome Transp,Ord Setor,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções
078021,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot LANCASTER - 22634-58---2 cores PIG R$ 20, processo completo",,"22,4",29/11/2026,1,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.13.00.0623C,CONJUNTO CURTO,08,S-FRENTE,N,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1D,1D,3,12,339,0,0,0,0,18/09/2026,23/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,61988,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,13/11/2026,67,0,5,339,,,0,0,100,0,0,2645,H04,T58 - HERING BBA,5,CAIXA - LR,N,N,SSNN
078021,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot LANCASTER - 22634-58---2 cores PIG R$ 20, processo completo",,"22,4",29/11/2026,1,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.13.00.0623C,CONJUNTO CURTO,08,S-FRENTE,N,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1D,1D,4,13,741,0,0,0,0,18/09/2026,23/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,61988,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,13/11/2026,67,0,5,741,,,0,0,100,0,0,2645,H04,T58 - HERING BBA,5,CAIXA - LR,N,N,SSNN
078022,1,07487,,0,11 - SEM 45 - 2026,20/07,0,,B30,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot LANCASTER - 32425-19----- 4 cores PIG R$ 22, processo completo",,"22,4",29/11/2026,1,0,GASPAR,RUA MARIA ALOYSIA ZANCANARO,510,ALTO GASPARINHO,,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,33.386.768/0001-02,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,REALIZZA TEXTIL LTDA,13.13.00.0623D,CONJUNTO CURTO,08,S-FRENTE,N,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,1,10,286,0,0,0,0,16/09/2026,21/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,61989,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9955-1403,0,,,103,GRUPO SOMA,13/11/2026,67,-2,7,286,,,0,0,100,0,0,2645,H04,T58 - HERING BBA,5,CAIXA - LR,N,N,SSNN
078022,1,07487,,0,11 - SEM 45 - 2026,20/07,0,,B30,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot LANCASTER - 32425-19----- 4 cores PIG R$ 22, processo completo",,"22,4",29/11/2026,1,0,GASPAR,RUA MARIA ALOYSIA ZANCANARO,510,ALTO GASPARINHO,,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,33.386.768/0001-02,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,REALIZZA TEXTIL LTDA,13.13.00.0623D,CONJUNTO CURTO,08,S-FRENTE,N,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,2,11,234,0,0,0,0,16/09/2026,21/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,61989,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9955-1403,0,,,103,GRUPO SOMA,13/11/2026,67,-2,7,234,,,0,0,100,0,0,2645,H04,T58 - HERING BBA,5,CAIXA - LR,N,N,SSNN
078022,1,07487,,0,11 - SEM 45 - 2026,20/07,0,,B30,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot LANCASTER - 32425-19----- 4 cores PIG R$ 22, processo completo",,"22,4",29/11/2026,1,0,GASPAR,RUA MARIA ALOYSIA ZANCANARO,510,ALTO GASPARINHO,,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,33.386.768/0001-02,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,REALIZZA TEXTIL LTDA,13.13.00.0623D,CONJUNTO CURTO,08,S-FRENTE,N,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,3,12,302,0,0,0,0,16/09/2026,21/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,61989,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9955-1403,0,,,103,GRUPO SOMA,13/11/2026,67,-2,7,302,,,0,0,100,0,0,2645,H04,T58 - HERING BBA,5,CAIXA - LR,N,N,SSNN
078022,1,07487,,0,11 - SEM 45 - 2026,20/07,0,,B30,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot LANCASTER - 32425-19----- 4 cores PIG R$ 22, processo completo",,"22,4",29/11/2026,1,0,GASPAR,RUA MARIA ALOYSIA ZANCANARO,510,ALTO GASPARINHO,,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,33.386.768/0001-02,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,REALIZZA TEXTIL LTDA,13.13.00.0623D,CONJUNTO CURTO,08,S-FRENTE,N,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,4,13,651,0,0,0,0,16/09/2026,21/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,61989,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9955-1403,0,,,103,GRUPO SOMA,13/11/2026,67,-2,7,651,,,0,0,100,0,0,2645,H04,T58 - HERING BBA,5,CAIXA - LR,N,N,SSNN
078023,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 22627-5 -------2 cores PIG R$ 20, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624C,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2C,2C,1,10,285,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62015,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,285,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078023,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 22627-5 -------2 cores PIG R$ 20, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624C,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2C,2C,2,11,342,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62015,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,342,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078023,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 22627-5 -------2 cores PIG R$ 20, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624C,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2C,2C,3,12,462,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62015,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,462,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078023,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 22627-5 -------2 cores PIG R$ 20, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624C,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2C,2C,4,13,308,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62015,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,308,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078024,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 43627-4 ----4 cores PIG R$ 22, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624D,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2D,2D,1,10,395,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62016,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,395,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078024,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 43627-4 ----4 cores PIG R$ 22, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624D,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2D,2D,2,11,474,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62016,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,474,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078024,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 43627-4 ----4 cores PIG R$ 22, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624D,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2D,2D,3,12,642,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62016,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,642,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078024,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,T00,TOP CURTO (TOP),"Rot LANCASTER - 43627-4 ----4 cores PIG R$ 22, processo completo",,"14,9",29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0624D,TOP CURTO,01,S-BLUSA / TOP,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,2D,2D,4,13,428,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507406971,4507406971,62016,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,428,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078025,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,B00,SHORTS (BOTTON),"Rot 2--- LANCASTER - 22627-5 ---- cores PIG R$ 20, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625C,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1D,1D,1,10,81,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62006,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,81,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078025,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,B00,SHORTS (BOTTON),"Rot 2--- LANCASTER - 22627-5 ---- cores PIG R$ 20, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625C,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1D,1D,2,11,219,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62006,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,219,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078025,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,B00,SHORTS (BOTTON),"Rot 2--- LANCASTER - 22627-5 ---- cores PIG R$ 20, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625C,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1D,1D,3,12,81,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62006,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,81,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078025,1,07033,,0,11 - SEM 45 - 2026,07/08,0,,B32,0,0,B00,SHORTS (BOTTON),"Rot 2--- LANCASTER - 22627-5 ---- cores PIG R$ 20, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625C,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1D,1D,4,13,438,0,0,0,0,21/09/2026,24/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62006,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,1,2,438,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078026,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,B00,SHORTS (BOTTON),"Rot LANCASTER - 43627-4------4 cores PIG R$ 22, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625D,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,1,10,144,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62007,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,144,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078026,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,B00,SHORTS (BOTTON),"Rot LANCASTER - 43627-4------4 cores PIG R$ 22, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625D,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,2,11,392,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62007,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,392,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
